52712.24197 0.9651 1.0308 0.0155 1
52714.23124 0.8894 0.9987 0.0162 1
52717.23761 0.9880 0.9858 0.0148 1
52720.28856 1.0604 0.9830 0.0159 1
52722.23019 1.0427 1.0257 0.0123 1
52726.24656 0.9519 0.9916 0.0122 1
52728.24196 0.9896 1.0273 0.0145 1
52730.24065 1.1201 0.9786 0.0136 1
52733.23446 1.0101 1.0024 0.0133 1
52735.23082 1.0162 1.0455 0.0139 1
52737.19031 1.0609 0.9521 0.0138 1
52739.21945 1.0488 0.9998 0.0134 1
52741.19140 1.0329 1.0029 0.0133 1
52742.33983 0.9871 0.9762 0.0160 1
52744.16808 0.9682 1.0505 0.0154 1
52747.24271 1.0451 0.9537 0.0146 1
52750.28025 1.0341 0.9891 0.0180 1
52755.13573 1.0218 0.9997 0.0138 1
52756.31164 1.0435 1.0063 0.0138 1
52758.29658 1.0011 1.0106 0.0140 1
52760.16871 0.9797 1.0184 0.0129 1
52761.33236 1.0282 1.0396 0.0178 1
52763.13594 0.9698 0.9543 0.0151 1
52764.23212 1.0744 1.0477 0.0149 1
52766.26256 0.9629 1.0217 0.0148 1
52770.14769 0.9890 0.9995 0.0122 1
52782.10895 0.9549 1.0058 0.0145 1
52783.24452 1.0085 0.9837 0.0164 1
52785.17444 1.0534 0.9959 0.0138 1
52787.12794 1.0118 1.0070 0.0136 1
52790.15332 1.0155 1.0200 0.0136 1
52791.24948 1.0199 0.9974 0.0168 1
52804.23544 0.9912 1.0364 0.0193 1
52808.24115 1.0057 1.0094 0.0160 1
52810.09183 1.0764 0.9880 0.0131 1
52812.06452 1.0085 1.0207 0.0141 1
52820.08992 1.0423 0.9850 0.0135 1
52830.03873 1.0018 0.9721 0.0133 1
52831.15638 1.0155 0.9809 0.0149 1
52840.07044 1.0085 1.0071 0.0143 1
52842.06873 1.0246 1.0254 0.0176 1
52845.05653 1.0282 1.0118 0.0137 1
52850.99564 1.1017 0.9798 0.0123 1
52853.12724 1.0509 0.9441 0.0146 1
52859.07089 0.9853 1.0038 0.0147 1
52861.07790 1.0199 0.9923 0.0142 1
52865.02431 0.9867 1.0159 0.0155 1
52867.06430 0.9865 0.9722 0.0134 1
52871.97935 0.9944 0.9994 0.0137 1
52875.04076 1.0406 1.0388 0.0156 1
52886.00403 1.0308 0.9693 0.0126 1
52894.98084 0.9958 0.9998 0.0133 1
52994.35480 0.9382 1.0025 0.0148 1
53003.34783 1.0004 1.0217 0.0144 1
53011.33410 1.0558 0.9791 0.0144 1
53017.32575 0.9558 0.9794 0.0138 1
53025.35666 0.9997 0.9619 0.0128 1
53030.32966 0.9830 0.9419 0.0153 1
53034.30850 1.0127 0.9763 0.0133 1
53042.31368 1.0616 0.9868 0.0141 1
53051.31957 0.9395 1.0304 0.0148 1
53054.31903 1.0143 0.9373 0.0127 1
53057.34655 1.0050 0.9717 0.0135 1
53060.29752 1.0097 1.0091 0.0133 1
53069.26894 0.9238 0.9692 0.0162 1
53071.29819 0.9990 1.0031 0.0153 1
53075.31396 0.9618 1.0311 0.0142 1
53078.23843 0.9442 1.0481 0.0156 1
53080.29476 0.9912 0.9450 0.0150 1
53085.27814 1.0073 0.9973 0.0146 1
53087.27747 1.0427 0.9510 0.0151 1
53090.21578 0.8928 1.0127 0.0171 1
53092.25536 0.9842 0.9832 0.0119 1
53096.25638 0.9453 1.0112 0.0126 1
53100.24639 0.9291 1.0633 0.0156 1
53105.23758 0.9862 1.0380 0.0164 1
53107.24058 0.9812 0.9304 0.0113 1
53109.24078 1.0209 1.0070 0.0123 1
53111.33014 0.9512 1.0456 0.0145 1
53114.15221 0.9462 1.0655 0.0139 1
53116.19970 0.9126 1.0417 0.0132 1
53121.17701 0.9885 1.0064 0.0130 1
53125.16723 0.9234 1.0109 0.0134 1
53130.17007 0.9046 1.0342 0.0148 1
53132.17598 0.8653 1.0149 0.0134 1
53134.17619 1.0710 1.0015 0.0126 1
53142.17935 0.8739 1.0035 0.0134 1
53153.09893 0.9466 1.0044 0.0145 1
53155.12511 0.8501 1.0076 0.0146 1
53158.17139 0.9598 1.0209 0.0151 1
53160.17331 1.0101 0.9562 0.0141 1
53163.18297 1.0062 0.9726 0.0143 1
53165.17727 1.0002 0.9965 0.0143 1
53171.18549 1.0039 1.0427 0.0142 1
53175.17300 0.9691 0.9696 0.0137 1
53180.10325 0.9867 1.0094 0.0140 1
53185.01994 0.9369 0.9979 0.0142 1
53187.05230 0.9285 1.0009 0.0145 1
53190.08929 1.0183 1.0348 0.0146 1
53395.35234 0.9722 0.9784 0.0193 1
53399.30448 1.0150 1.0312 0.0221 1
53405.30814 1.0423 1.0623 0.0203 1
53408.33930 1.0016 0.9880 0.0156 1
53411.33305 0.9187 1.0193 0.0185 1
53414.31898 0.9143 0.9726 0.0141 1
53417.31934 0.9682 0.9654 0.0194 1
53425.33342 1.0418 0.9967 0.0187 1
53431.34051 0.9587 0.9966 0.0204 1
53438.28281 1.0987 1.0247 0.0163 1
53442.28283 1.0169 1.0051 0.0158 1
53444.29583 1.0006 1.0318 0.0184 1
53446.33330 1.0254 1.0005 0.0221 1
53452.21967 1.0406 0.9951 0.0180 1
53453.19313 0.8918 0.9737 0.0202 1
53454.26859 0.8667 1.0133 0.0189 1
53458.26888 1.1630 0.9362 0.0136 1
53460.28043 1.0134 1.0239 0.0163 1
53463.20055 1.0106 0.9822 0.0177 1
53465.25462 1.0826 0.9599 0.0174 1
53468.22880 0.9736 0.9594 0.0148 1
53470.24428 1.0365 0.9841 0.0164 1
53472.29121 0.9187 1.0138 0.0133 1
53474.36376 0.9455 1.0147 0.0189 1
53475.09417 1.0188 1.0097 0.0164 1
53475.09742 1.0174 1.0676 0.0168 1
53475.10075 1.0066 0.9981 0.0150 1
53475.10396 0.9347 0.9877 0.0180 1
53475.10723 0.9862 0.9848 0.0157 1
53475.11050 0.9788 1.0384 0.0168 1
53475.11288 0.8560 1.0185 0.0182 1
53475.11942 0.9227 0.9362 0.0172 1
53475.12267 0.9772 0.9648 0.0164 1
53475.13243 0.9702 0.9554 0.0173 1
53475.13571 0.9179 0.9616 0.0168 1
53475.35647 0.9790 1.0505 0.0201 1
53476.05822 0.9855 1.0169 0.0245 1
53476.17943 0.9412 1.0037 0.0234 1
53477.15136 0.9382 1.0415 0.0210 1
53479.19650 0.9293 0.9953 0.0199 1
53481.19703 0.9449 0.9934 0.0165 1
53483.18646 0.9824 1.0716 0.0180 1
53496.15762 0.9600 1.0098 0.0137 1
53499.16171 1.0176 0.9518 0.0134 1
53501.20984 0.9488 0.9890 0.0222 1
53503.19922 0.9386 1.0262 0.0186 1
53505.97138 0.9360 1.0023 0.0152 1
53505.97385 0.9894 1.0451 0.0214 1
53506.05797 0.9698 0.9935 0.0191 1
53506.17977 0.8885 1.0193 0.0164 1
53506.20744 0.9172 0.9718 0.0173 1
53506.23552 0.9088 0.9418 0.0150 1
53506.26459 0.9153 1.0319 0.0154 1
53506.29371 1.1292 0.9867 0.0163 1
53506.32342 1.0585 0.9488 0.0149 1
53506.35392 1.0125 1.0417 0.0159 1
53508.22515 1.0720 1.0193 0.0136 1
53508.25586 0.9792 1.0106 0.0139 1
53508.28717 0.9974 1.0622 0.0149 1
53509.20177 0.9837 1.0076 0.0156 1
53524.18634 0.9919 0.9987 0.0159 1
53526.17171 1.0685 0.9708 0.0181 1
53528.17489 0.9887 1.0100 0.0178 1
53530.18916 0.9403 1.0155 0.0165 1
53537.18662 0.9903 0.9358 0.0173 1
53547.10286 1.0195 1.0033 0.0160 1
53554.09611 1.0218 0.9924 0.0131 1
53556.12909 1.0636 1.0189 0.0159 1
53559.11245 0.9905 1.0120 0.0150 1
53561.11604 0.9117 0.9982 0.0158 1
53563.09951 0.9967 1.0104 0.0136 1
53569.04404 1.0538 0.9935 0.0149 1
53571.12815 0.9479 1.0124 0.0158 1
53574.13212 0.9176 0.9930 0.0147 1
53577.04938 1.0076 1.0373 0.0163 1
53587.06004 0.9644 0.9847 0.0145 1
53589.07458 0.9296 1.0296 0.0156 1
53591.99863 1.0254 1.0094 0.0177 1
53602.04618 0.9880 1.0325 0.0211 1
53606.00109 0.9821 1.0010 0.0167 1
53627.98344 1.0372 0.9499 0.0156 1
53719.35535 0.9995 1.0276 0.0176 1
53727.34674 1.0258 0.9466 0.0164 1
53734.35102 0.9678 1.0107 0.0198 1
53742.33855 0.9501 1.0037 0.0182 1
53750.32855 0.9682 1.0298 0.0247 1
53754.31509 0.9405 0.9546 0.0143 1
53763.36509 0.9115 0.9464 0.0172 1
53767.32162 0.8999 0.9425 0.0187 1
53772.31134 0.9812 1.0569 0.0166 1
53775.33276 0.9749 0.9524 0.0151 1
53787.36289 1.0002 1.0346 0.0153 1
53790.29465 1.0020 1.0247 0.0200 1
53796.28575 0.9912 0.9923 0.0187 1
53804.29893 0.9633 0.9749 0.0187 1
53807.35150 0.9878 0.9822 0.0173 1
53810.24775 1.0039 0.9527 0.0169 1
53814.29218 0.9707 0.9906 0.0215 1
53821.31889 1.0223 0.9677 0.0184 1
53824.20982 1.0387 0.9859 0.0212 1
53826.25704 0.9700 0.9895 0.0165 1
53829.19431 1.0228 0.9738 0.0192 1
53833.23650 1.0094 0.9804 0.0179 1
53835.23085 1.0199 1.0394 0.0159 1
53849.19308 0.9840 1.0449 0.0183 1
53851.19266 0.9038 1.0414 0.0193 1
53853.22699 0.9431 1.0239 0.0151 1
53860.15686 0.9956 1.0242 0.0159 1
53862.15201 0.9234 0.9947 0.0168 1
53864.15056 1.0619 1.0286 0.0172 1
53868.16711 1.0876 1.0093 0.0210 1
53870.16142 0.9221 1.0332 0.0174 1
53872.15959 1.0974 1.0161 0.0228 1
53881.14112 0.9195 1.0709 0.0207 1
53886.08997 0.9503 1.0139 0.0144 1
53890.08690 0.9266 0.9911 0.0140 1
53892.09293 1.0614 1.0498 0.0199 1
53896.09311 0.8855 0.9318 0.0148 1
53898.11109 0.8894 0.9748 0.0182 1
53900.13080 0.9462 1.0032 0.0153 1
53902.14757 0.9727 0.9832 0.0139 1
53904.17111 0.9223 0.9928 0.0161 1
53906.18690 0.8410 1.0192 0.0142 1
53912.19741 0.9527 1.0028 0.0175 1
54501.31321 0.9792 1.0251 0.0200 1
54504.34171 0.9306 1.0132 0.0165 1
54507.33001 1.0384 1.0328 0.0206 1
54517.31622 1.0094 1.0173 0.0171 1
54520.28718 1.0609 0.9624 0.0158 1
54524.34727 0.9689 1.0291 0.0135 1
54527.27260 0.9495 1.0318 0.0145 1
54530.26831 0.9919 1.0124 0.0190 1
54536.27712 0.9731 0.9756 0.0132 1
54541.28834 0.9278 1.0400 0.0138 1
54543.33295 1.0849 1.0494 0.0179 1
54548.27294 0.9974 1.0094 0.0178 1
54551.27842 0.9369 1.0178 0.0194 1
54553.30196 1.0589 0.9709 0.0148 1
54555.35225 1.0115 0.9841 0.0147 1
54558.19920 1.0237 0.9405 0.0178 1
54560.24067 0.9867 0.9332 0.0131 1
54562.30740 0.9384 1.0644 0.0188 1
54565.18010 0.9298 1.0236 0.0182 1
54567.22843 1.0616 0.9706 0.0162 1
54569.21896 1.0851 0.9623 0.0131 1
54571.22061 1.0717 0.9562 0.0141 1
54573.21620 0.9806 0.9493 0.0126 1
54578.30598 0.9510 0.9597 0.0163 1
54580.28519 1.0160 0.9642 0.0158 1
54585.13669 0.8531 1.0546 0.0141 1
54587.18138 1.0351 1.0086 0.0174 1
54589.23364 0.9899 1.0156 0.0168 1
54591.22462 0.9373 0.9800 0.0172 1
54593.25631 1.0275 1.0282 0.0153 1
54595.32055 0.9349 1.0408 0.0145 1
54597.21250 1.0199 1.0263 0.0155 1
54606.13215 0.9869 1.0049 0.0178 1
54608.13754 0.9942 0.9656 0.0142 1
54610.22194 1.0176 1.0518 0.0166 1
54616.23687 1.0631 1.0240 0.0160 1
54622.19254 0.8957 0.9547 0.0151 1
54633.04999 0.8970 1.0631 0.0158 1
54644.15715 0.9702 0.9523 0.0156 1
54646.14963 0.9567 1.0357 0.0186 1
54648.17553 0.9360 0.9555 0.0179 1
54651.04678 1.0043 1.0165 0.0227 1
54653.05136 1.0432 1.0297 0.0155 1
54655.02634 1.0816 0.9931 0.0159 1
54667.05808 0.9618 1.0034 0.0183 1
54679.08387 1.2234 1.0113 0.0174 1
54682.06790 0.9549 1.0048 0.0186 1
54690.03293 1.0097 0.9800 0.0187 1
54694.00719 0.9153 1.0141 0.0203 1
54698.00722 1.0129 1.0721 0.0174 1
54700.01750 1.0372 1.0303 0.0164 1
54702.02563 0.9229 0.9632 0.0183 1
54704.03117 0.9928 1.0462 0.0191 1
54708.02131 0.9908 1.0089 0.0223 1
54710.99752 0.8560 0.9475 0.0179 1
54715.98669 1.0580 1.0464 0.0205 1
54816.35629 1.0551 1.0009 0.0182 1
54827.35429 0.9835 1.0423 0.0177 1
54839.33239 0.8980 0.9823 0.0154 1
54847.33050 0.9534 1.0232 0.0158 1
54869.31868 0.8390 0.9672 0.0146 1
54879.37433 0.9442 0.9820 0.0163 1
54891.28462 0.9565 1.0575 0.0184 1
54895.32491 0.9846 0.9841 0.0184 1
54919.28318 0.9937 1.0436 0.0188 1
54954.17534 0.8906 0.9793 0.0176 1
54966.12436 0.9195 1.0056 0.0189 1
55267.90201 1.0435 1.0340 0.0305 3
55267.92101 0.9965 1.0118 0.0308 3
55267.93241 1.0216 0.9750 0.0300 3
55267.94818 1.0103 1.0083 0.0299 3
55267.96608 0.9473 0.9968 0.0302 3
55267.98286 1.0122 1.0081 0.0295 3
55267.99641 1.0502 0.9817 0.0286 3
55268.01439 0.9965 0.9783 0.0295 3
55268.03224 1.0282 1.0209 0.0304 3
55268.04861 0.9837 1.0206 0.0296 3
55268.07386 1.0150 1.0029 0.0301 3
55268.08756 0.9711 1.0022 0.0306 3
55268.10135 0.9828 1.0249 0.0318 3
55268.11516 1.0131 1.0433 0.0317 3
55268.12674 1.0039 0.9939 0.0305 3
55268.14053 1.0169 0.9593 0.0296 3
55268.89857 0.9956 0.9741 0.0334 3
55268.91666 0.9649 0.9723 0.0301 3
55268.92804 0.9956 0.9895 0.0302 3
55268.94381 1.0113 0.9775 0.0296 3
55268.96172 0.9801 0.9635 0.0287 3
55269.89685 0.9613 0.9844 0.0301 3
55269.91260 0.9525 0.9976 0.0302 3
55269.92399 1.0103 1.0127 0.0304 3
55269.93977 1.0085 0.9668 0.0290 3
55269.95768 0.9729 1.0068 0.0293 3
55269.97352 0.9667 1.0388 0.0298 3
55270.00508 1.0150 0.9561 0.0282 3
55270.02299 1.0282 1.0014 0.0308 3
55270.03930 0.9543 0.9942 0.0290 3
55272.89922 1.0057 1.0111 0.0333 3
55272.92639 0.9711 0.9826 0.0317 3
55272.94430 0.9013 1.0066 0.0307 3
55272.96010 1.0048 1.0332 0.0315 3
55272.97370 1.0435 1.0195 0.0304 3
55273.88236 0.9038 1.0399 0.0368 3
55273.90048 1.0020 0.9926 0.0327 3
55273.91181 1.0244 0.9741 0.0310 3
55273.92758 0.9172 1.0155 0.0322 3
55273.94556 0.9122 0.9953 0.0308 3
55273.96135 1.0435 1.0184 0.0322 3
55273.97490 0.9819 1.0435 0.0323 3
55273.99296 1.0131 1.0316 0.0332 3
55274.01080 1.0103 0.9922 0.0303 3
55274.02717 0.9874 0.9843 0.0294 3
55274.05236 0.9901 1.0014 0.0311 3
55274.06605 0.9508 1.0153 0.0322 3
55274.07979 0.9096 0.9854 0.0316 3
55274.09364 1.0348 0.9853 0.0325 3
55274.10522 0.8930 1.0389 0.0356 3
55274.11902 1.0310 1.0095 0.0339 3
55274.13488 0.9965 0.9678 0.0322 3
55274.89276 0.9369 0.9988 0.0346 3
55274.91991 1.0339 0.9867 0.0322 3
55274.93781 0.9892 1.0114 0.0330 3
55274.95578 1.0272 1.0308 0.0329 3
55274.96922 0.9837 1.0373 0.0331 3
55274.98721 0.9801 0.9977 0.0321 3
55275.00511 0.9792 1.0196 0.0329 3
55275.02102 0.9130 1.0329 0.0335 3
55275.04582 0.9956 0.9662 0.0293 3
55275.05950 0.9928 0.9923 0.0306 3
55275.07320 0.9113 0.9838 0.0315 3
55275.08710 1.0387 0.9884 0.0320 3
55275.10090 0.9974 1.0354 0.0341 3
55275.11248 0.9096 1.0205 0.0356 3
55275.12833 1.0141 0.9902 0.0332 3
55275.14202 0.9992 1.0147 0.0348 3
55275.88657 0.9325 1.0259 0.0343 3
55275.90325 0.9622 0.9917 0.0321 3
55275.91464 1.0536 0.9601 0.0301 3
55275.93041 1.0316 1.0425 0.0324 3
55275.94831 0.9949 0.9873 0.0286 3
55275.96497 1.0283 0.9800 0.0282 3
55275.97865 1.0170 1.0179 0.0288 3
55275.99877 1.0283 1.0270 0.0304 3
55276.01463 1.0020 1.0051 0.0289 3
55276.03941 0.9986 1.0123 0.0293 3
55276.05531 1.0411 1.0028 0.0294 3
55276.06911 1.0408 0.9686 0.0290 3
55276.08291 1.0231 0.9877 0.0292 3
55276.09670 1.0223 1.0050 0.0286 3
55276.10828 1.0449 1.0223 0.0301 3
55276.89950 1.0632 0.9958 0.0323 3
55276.91089 1.0138 0.9855 0.0314 3
55276.92658 0.9792 1.0244 0.0327 3
55276.94456 0.9737 1.0162 0.0326 3
55276.96134 0.9712 1.0403 0.0344 3
55276.97489 0.9880 1.0127 0.0330 3
55276.99500 0.9754 1.0310 0.0325 3
55277.03565 0.9607 1.0116 0.0306 3
55277.05156 0.9585 0.9971 0.0296 3
55277.06536 0.9718 0.9796 0.0297 3
55277.07917 0.9871 0.9761 0.0301 3
55277.09296 0.9416 1.0126 0.0313 3
55277.10455 0.9818 1.0144 0.0314 3
55277.11835 1.0141 1.0169 0.0321 3
55277.13203 0.9265 1.0151 0.0327 3
55277.14572 0.9323 0.9911 0.0323 3
55279.87189 0.9781 1.0382 0.0462 3
55279.89482 0.9713 0.9812 0.0398 3
55279.90853 0.9844 0.9862 0.0390 3
55279.92438 0.9078 1.0238 0.0404 3
55279.94025 0.9560 0.9681 0.0361 3
55279.95381 0.9798 1.0067 0.0356 3
55279.97180 1.0064 0.9775 0.0304 3
55279.98972 0.9927 1.0023 0.0301 3
55280.00558 1.0477 1.0195 0.0311 3
55280.03038 1.0014 1.0048 0.0283 3
55280.04407 0.9834 1.0463 0.0299 3
55280.07167 1.0254 0.9976 0.0297 3
55280.08547 1.0060 0.9984 0.0306 3
55280.11086 1.0296 1.0133 0.0321 3
55280.12455 1.0552 0.9691 0.0314 3
55280.13823 1.0441 1.0127 0.0337 3
55280.90596 1.0054 1.0108 0.0469 3
55280.91541 0.9981 1.0104 0.0469 3
55280.92694 1.0160 0.9944 0.0443 3
55280.96245 1.0303 1.0334 0.0446 3
55280.97617 1.0009 0.9815 0.0423 3
55280.99202 1.0012 0.9918 0.0406 3
55281.00833 1.0550 1.0282 0.0378 3
55281.03359 1.0261 0.9973 0.0324 3
55281.04728 0.9850 0.9732 0.0326 3
55281.06108 1.0118 1.0039 0.0326 3
55281.07487 0.9539 1.0073 0.0333 3
55281.08646 0.9989 1.0261 0.0340 3
55281.10026 1.0230 1.0037 0.0331 3
55281.11390 1.0418 0.9642 0.0311 3
55281.12759 1.0478 0.9792 0.0317 3
55281.14128 1.0077 0.9795 0.0328 3
55292.83093 1.0289 1.0348 0.0321 3
55292.84900 1.0417 1.0079 0.0299 3
55292.86038 0.9743 1.0044 0.0291 3
55292.87617 0.9997 0.9998 0.0291 3
55292.90996 0.9908 1.0272 0.0282 3
55292.92351 0.9949 1.0170 0.0296 3
55292.94151 1.0412 1.0289 0.0302 3
55292.95935 1.0260 1.0159 0.0312 3
55292.97568 0.9951 1.0170 0.0304 3
55293.01469 1.0191 0.9906 0.0317 3
55293.02850 1.0020 0.9923 0.0318 3
55293.05390 0.9675 0.9737 0.0320 3
55293.06770 0.9358 0.9997 0.0342 3
55293.07929 1.0176 0.9828 0.0343 3
55293.08881 0.9622 0.9832 0.0360 3
55293.09834 0.9547 0.9846 0.0366 3
55293.10695 0.9923 0.9845 0.0379 3
55293.11562 1.0010 0.9557 0.0357 3
55293.12432 0.9791 0.9875 0.0374 3
55293.13298 0.9860 0.9709 0.0370 3
55293.82987 0.9764 0.9956 0.0341 3
55293.84796 0.9421 1.0123 0.0331 3
55293.85938 0.9611 0.9899 0.0322 3
55293.87515 0.9784 0.9598 0.0301 3
55293.89305 0.9956 0.9949 0.0312 3
55293.90893 1.0376 1.0041 0.0299 3
55293.92249 1.0481 0.9754 0.0293 3
55293.94048 0.9954 1.0060 0.0297 3
55293.95840 0.9857 0.9890 0.0294 3
55293.97473 1.0253 1.0130 0.0303 3
55293.99998 1.0181 0.9749 0.0299 3
55294.01369 1.0430 0.9728 0.0304 3
55294.02742 1.0161 0.9710 0.0302 3
55294.04124 1.0353 0.9996 0.0320 3
55294.05288 1.0551 0.9919 0.0316 3
55294.06668 1.0179 0.9762 0.0320 3
55294.07614 1.0041 1.0344 0.0341 3
55294.08574 0.9873 1.0348 0.0341 3
55294.09528 0.9844 0.9819 0.0334 3
55294.10475 1.0214 0.9727 0.0337 3
55294.11348 1.0237 0.9538 0.0328 3
55294.12215 1.0268 1.0042 0.0346 3
55294.13081 1.0255 1.0238 0.0360 3
55294.82877 1.0022 0.9842 0.0297 3
55294.84454 1.0272 0.9573 0.0277 3
55294.85590 1.0396 1.0358 0.0302 3
55294.87172 0.9714 1.0026 0.0278 3
55294.88964 0.9770 1.0184 0.0280 3
55294.90552 1.0153 0.9943 0.0269 3
55294.91908 0.9605 0.9927 0.0274 3
55294.93708 0.9997 0.9788 0.0262 3
55294.95500 0.9714 0.9862 0.0268 3
55294.97132 0.9971 0.9671 0.0242 3
55294.99660 1.0151 0.9686 0.0283 3
55296.82632 1.0016 0.9981 0.0305 3
55296.84300 1.0437 1.0210 0.0304 3
55296.85440 0.9455 0.9882 0.0278 3
55296.87018 0.9965 0.9975 0.0285 3
55296.88810 0.9980 1.0002 0.0287 3
55296.90488 1.0540 0.9813 0.0276 3
55296.91845 1.0141 0.9671 0.0276 3
55296.93643 0.9707 1.0217 0.0289 3
55296.95438 1.0148 1.0003 0.0285 3
55296.97072 1.0315 0.9856 0.0283 3
55296.99596 1.0309 1.0080 0.0303 3
55297.00967 1.0149 1.0026 0.0296 3
55297.02348 1.0731 0.9907 0.0303 3
55297.03729 1.0744 1.0028 0.0312 3
55297.04887 1.0535 0.9858 0.0300 3
55297.06267 1.0015 1.0047 0.0319 3
55297.07637 1.0116 0.9909 0.0316 3
55297.09006 1.0477 1.0035 0.0324 3
55297.82527 1.0165 1.0014 0.0311 3
55297.84196 0.9923 0.9520 0.0294 3
55297.85336 1.0226 1.0074 0.0296 3
55297.86913 1.0257 0.9761 0.0300 3
55297.88706 1.0443 0.9868 0.0289 3
55297.90386 1.0216 0.9891 0.0279 3
55297.91746 0.9819 0.9752 0.0273 3
55297.93759 0.9966 0.9969 0.0286 3
55297.95348 0.9965 0.9980 0.0283 3
55297.97829 1.0344 0.9919 0.0259 3
55297.99420 1.0082 1.0121 0.0271 3
55298.00801 1.0052 0.9759 0.0273 3
55298.02182 1.0014 0.9665 0.0275 3
55298.03562 1.0504 1.0202 0.0299 3
55298.04722 1.0301 0.9629 0.0286 3
55298.06104 1.0205 0.9929 0.0303 3
55298.07473 1.0332 0.9756 0.0296 3
55298.08842 1.0209 0.9585 0.0284 3
55298.10212 1.0226 0.9721 0.0306 3
55298.11581 0.9343 1.0207 0.0335 3
