HJD,mag,emag
55656.8700330001,14.72689,0.03141
55656.88197,14.77457,0.03086
55656.8959229998,14.78509,0.03018
55656.9098970001,14.77969,0.03005
55656.9216720001,14.73128,0.03018
55656.9380430002,14.75357,0.03019
55656.9543170002,14.7764,0.03036
55656.9705739999,14.79716,0.03058
55656.9961549998,14.7620689414247,0.02777
55657.0126390001,14.7985807349396,0.0281
55657.0267960001,14.7668691772196,0.02881
55657.0409420002,14.7596788240185,0.02895
55657.0550850001,14.7779297205303,0.02978
55657.0669559999,14.7542385567843,0.02947
55657.0832329998,14.7667491713247,0.02996
55657.0972750001,14.7413779250504,0.03092
55657.1253149998,14.776329641932,0.03013
55657.1393200001,14.7942305212505,0.03017
55657.9024609998,14.81491,0.03181
55657.9174239999,14.83471,0.03085
55659.1334250001,14.8342924891554,0.03143
55659.8230460002,14.76618,0.03365
55659.8368609999,14.76994,0.03263
55659.8494910002,14.7788,0.03184
55659.8590190001,14.81403,0.03101
55659.8708879999,14.79232,0.03161
55659.8849070002,14.73283,0.03064
55659.898935,14.7779,0.03021
55659.916036,14.73085,0.03053
55659.9277150002,14.76978,0.03007
55659.9462549998,14.77691,0.03087
55659.962576,14.79141,0.03101
55659.9882120001,14.756108648646,0.02883
55660.0022519999,14.8006608371174,0.02976
55660.0163019998,14.7745195530177,0.02901
55660.0304640001,14.7773496920384,0.02945
55660.0446210001,14.7750795805271,0.03093
55660.0565089998,14.787360183769,0.03077
55660.0706409998,14.7567486800853,0.03195
55660.0846529999,14.7481382571282,0.03134
55660.826934,14.88867,0.03611
55660.8387910002,14.80046,0.03471
55660.848303,14.81803,0.0349
55660.8603099999,14.84944,0.03303
55660.8721099999,14.83645,0.03255
55660.8861130001,14.85514,0.03236
55660.9001020002,14.81536,0.03149
55660.9117720001,14.84203,0.03181
55660.9282269999,14.85551,0.03188
55660.9445719998,14.7813,0.03285
55660.9608060001,14.81467,0.03275
55660.9864520002,14.7943405266541,0.02927
55661.0006360002,14.8423028826381,0.0302
55661.0148169999,14.8317923663455,0.03066
55661.0291229999,14.8643239643472,0.03066
55661.0432870002,14.8392427323188,0.03079
55661.0551490001,14.7896902982278,0.0312
55661.0714929998,14.8175716678031,0.03157
55661.0856340001,14.8289922287985,0.03116
55661.0998089998,14.7945105350052,0.03121
55661.1138519999,14.8033909712257,0.03189
55661.127911,14.8167616280128,0.03189
55661.8243590002,14.77837,0.03496
55663.8591840002,14.77954,0.04317
55663.8658110001,14.79903,0.04229
55663.8776670001,14.75073,0.04108
55663.8896249998,14.80037,0.04011
55663.904538,14.84104,0.03911
55663.9142089998,14.7481,0.03849
55663.92832,14.8118,0.03757
55663.944559,14.83754,0.03832
55663.9612670001,14.8170616427499,0.03251
55663.9871550002,14.8375626497906,0.02789
55664.0012079999,14.8237819728628,0.02865
55664.0155020002,14.8337324616459,0.02879
55664.02978,14.8516633424381,0.03028
55664.041735,14.8101313023211,0.03035
55664.055871,14.8146715253437,0.03077
55664.130628,14.8232319458446,0.03089
55665.9043729999,14.80399,0.05558
55665.9109479999,14.81894,0.05527
55665.9565650001,14.7392678213989,0.04866
55665.9684259999,14.7762296370196,0.04772
55665.9781209999,14.8263921010763,0.04957
55665.9877849999,14.7560886476635,0.04969
55666.0114870002,14.8516133399819,0.04736
55666.100476,14.722727008889,0.03483
55666.1144010001,14.8014608764165,0.03395
55672.7883649999,14.7805,0.04414
55672.8150280002,14.81441,0.05548
55672.8245580001,14.78121,0.05551
55672.8364149998,14.76454,0.05588
55672.8505000002,14.75735,0.05526
55672.864575,14.75425,0.05532
55672.8795500002,14.77802,0.05567
55672.889068,14.80362,0.05483
55672.903347,14.78247,0.05408
55672.9154360001,14.81446,0.05544
55672.927412,14.77441,0.05485
55672.938941,14.7494583219718,0.04831
55672.9567479999,14.7729794773668,0.04951
55672.9656389998,14.7825399469917,0.04917
55672.9744770001,14.7541185508894,0.04812
55672.9811459999,14.7648590784805,0.04756
55672.9878090001,14.7735395048762,0.04901
55672.9944879999,14.7786097539346,0.0497
55673.0011430001,14.742948002175,0.04857
55673.0078099999,14.793460483425,0.04827
55673.0145100001,14.7771596827049,0.04942
55673.0211760001,14.772149436594,0.0486
55673.0278289998,14.8209718348245,0.04887
55673.0344819999,14.7860301184342,0.05077
55673.0366580002,14.8335624532949,0.04915
55673.0388500001,14.7120864862103,0.04884
55673.0410369998,14.7720094297166,0.04917
55673.0432230001,14.7182267878313,0.05036
55673.0454150001,14.7784897480397,0.05045
55673.0475940001,14.7803298384278,0.04946
55673.0497719999,14.7606888736336,0.04944
55673.0519590001,14.7551286005046,0.05083
55673.0541320001,14.769019282836,0.05101
55673.056318,14.7653091005862,0.05171
55673.0585170002,14.7899103090351,0.05012
55673.060695,14.7473682193028,0.05131
55673.0628979998,14.8111513524275,0.05198
55673.0672769998,14.7266372009636,0.05201
55673.069476,14.7912103728962,0.0509
55673.0716479998,14.770479354557,0.05334
55673.0738360002,14.7573487095597,0.05327
55673.0760260001,14.6983358107562,0.05275
55673.0782099999,14.7508383897629,0.05172
55673.0804110002,14.7183167922525,0.0515
55673.0825979998,14.8017708916449,0.05248
55673.0847769999,14.7371677182387,0.0531
55673.0869789999,14.8065811279311,0.05322
55673.0891840002,14.8010808577494,0.05213
55673.0939770001,14.8053610679999,0.05286
55673.7883319999,14.83754,0.03599
55673.8022150002,14.8325,0.03675
55673.8117840001,14.81168,0.03517
55673.8236190002,14.80353,0.03498
55673.8354480001,14.78351,0.03792
55673.8494759998,14.87429,0.04099
55673.8634879999,14.83417,0.04149
55673.878455,14.77786,0.04193
55673.8881760002,14.87268,0.04234
55673.9024510002,14.82717,0.04218
55673.9309109999,14.8351,0.04283
55673.9521229998,14.8777546240816,0.03951
55673.9640640002,14.7935504878462,0.0397
55673.975939,14.8572336160585,0.03831
55673.9857399999,14.8523333753512,0.03948
55673.9955350002,14.8409328153383,0.03948
55674.0044149999,14.8454130354135,0.03991
55674.0134279998,14.8053510675086,0.04014
55674.0225120001,14.8038009913665,0.04031
55674.0316030001,14.777749711688,0.04131
55674.0360719999,14.820241798964,0.04135
55674.0405979999,14.8043310174022,0.04104
55674.0450880001,14.8361525805259,0.04255
55674.0495750001,14.8008608469422,0.04218
55674.054091,14.8235519615643,0.04425
55674.0585750002,14.7802898364628,0.04399
55674.0631800001,14.791580391072,0.04502
55674.0676489999,14.8413128340054,0.04558
55674.072257,14.8325324026972,0.04588
55674.0767310001,14.8539234534582,0.0459
55674.0812309999,14.8279521777096,0.04432
55674.0857190001,14.8681341515094,0.04532
55674.0927499998,14.8138614855533,0.04544
55677.8154830001,14.75188,0.03576
55681.7683319999,14.77191,0.03628
55681.7800520002,14.75369,0.03484
55681.7926650001,14.78864,0.03357
55681.8022690001,14.80433,0.03332
55681.814028,14.79318,0.03264
55681.8279869999,14.77684,0.03204
55681.8419229998,14.7514,0.03276
55681.8535489999,14.79875,0.03209
55681.8697910002,14.78684,0.03223
55681.8860050002,14.82673,0.03235
55681.9023040002,14.78494,0.03251
55681.9276840002,14.7550485965746,0.03025
55681.943953,14.7978306980966,0.03084
55681.9580239998,14.7267472063673,0.03142
55681.9722119998,14.7952605718481,0.0312
55681.9862970002,14.7597488274571,0.03099
55681.9981590002,14.7845700467132,0.03245
55682.014461,14.7560986481548,0.03228
55682.028496,14.7400278587331,0.03467
55682.0424609999,14.731707450022,0.03562
55682.0564259998,14.730787404828,0.03572
55682.0704490002,14.7693793005207,0.03813
55682.7656660001,14.72764,0.03756
55682.7774800002,14.74325,0.03578
55682.790118,14.74281,0.03627
55682.7996109999,14.77603,0.03576
55682.811396,14.76484,0.03416
55682.8254340002,14.82475,0.03147
55682.8393589999,14.77449,0.03185
55691.7308379998,14.78423,0.05208
55691.7378409999,14.70544,0.05059
55691.7423339998,14.795,0.04979
55691.7467820002,14.83599,0.0489
55691.75569,14.75706,0.04607
55691.760146,14.79216,0.04597
55691.7646090002,14.83308,0.04665
55691.7690579998,14.73666,0.04568
55691.7735509998,14.77914,0.0449
55691.7780160001,14.76973,0.04537
55691.7824909999,14.77815,0.04476
55691.7869560001,14.80891,0.04296
55691.7914109998,14.76261,0.04439
55691.7980240001,14.77347,0.04213
55691.8046749998,14.70455,0.04179
55691.8112809998,14.80682,0.03938
55691.8200770002,14.6898,0.0412
55691.826725,14.75081,0.04217
55691.8364420002,14.74461,0.04113
55691.8461420001,14.74902,0.04037
55691.8579819999,14.72082,0.0414
55691.8698490001,14.7705,0.03985
55691.881693,14.73717,0.04078
55691.8982819999,14.7286072977378,0.0353
55691.9101860002,14.7614689119503,0.0333
55691.9220969998,14.7665191600262,0.03513
55691.936214,14.7881002201207,0.03377
55691.9503509998,14.73822777031,0.03294
55691.9621839998,14.7920004117041,0.03411
55691.9762960002,14.728827308545,0.03381
55691.9924169998,14.7811598792006,0.03603
55692.0064389999,14.7280772717021,0.03551
55692.0204639998,14.6988858377744,0.03664
55692.0345490002,14.773239490139,0.03901
55692.0506350002,14.6941656059094,0.03962
55692.7304130001,14.70388,0.05382
55692.7373859999,14.88957,0.05246
55692.7418340002,14.82914,0.05099
55692.7462869999,14.8388,0.0509
55692.7507369998,14.8817,0.05113
55692.7551810001,14.77488,0.05034
55692.7596680001,14.79226,0.05035
55692.7641190002,14.82337,0.04943
55692.7685890002,14.89725,0.04906
55692.7730330001,14.80738,0.0486
55692.7819449999,14.76375,0.04825
55692.8062570002,14.77695,0.04627
55692.8150499999,14.84291,0.04801
55692.8216880001,14.78412,0.04639
55692.8313369998,14.77567,0.04508
55692.8410180002,14.78322,0.0445
55692.8506789999,14.86474,0.04365
55692.862551,14.84384,0.04411
55692.8743770002,14.81513,0.04269
55692.886686,14.8246620160918,0.03796
55692.9037950002,14.8014608764165,0.03536
55692.9156960002,14.8668340876482,0.03615
55692.9298680001,14.8611738096068,0.03683
55692.9439829998,14.8009208498896,0.03676
55692.955819,14.8177616771367,0.0351
55692.9699479998,14.820491811245,0.03308
55692.9861920001,14.7820799243946,0.03285
55693.0002159998,14.8171016447149,0.03293
55693.0142290001,14.7876901999799,0.03331
55693.028279,14.8187517257694,0.03631
55693.0423590001,14.8151715499057,0.03718
55693.7420800002,14.80927,0.06602
55693.7442589998,14.85962,0.06463
55693.7464370001,14.76946,0.06662
55693.7486310001,14.83143,0.06571
55693.7508299998,14.85152,0.06379
55693.7530129999,14.82109,0.06325
55693.7551879999,14.80489,0.06349
55693.7573770001,14.77523,0.06445
55693.759567,14.79446,0.0641
55693.7617370002,14.82601,0.06354
55693.7639210001,14.78345,0.06383
55693.7661100002,14.77008,0.06238
55693.7704650001,14.79471,0.06315
55693.7726509999,14.83536,0.06191
55693.774857,14.74594,0.06348
55693.7770480001,14.7863,0.06098
55693.7792409998,14.77945,0.05911
55693.7836290002,14.85474,0.06082
55693.7880139998,14.77817,0.06225
55693.7901989999,14.74659,0.06015
55693.7923790002,14.76295,0.06005
55693.794578,14.79828,0.06006
55693.7989909998,14.76336,0.05705
55693.8034620001,14.73029,0.05833
55693.8079539999,14.74746,0.05945
55693.8124139998,14.77398,0.05742
55693.8168600001,14.86873,0.05704
55693.8213269999,14.76398,0.05697
55693.8258099998,14.8024,0.05797
55693.830296,14.86376,0.05629
55693.8347769999,14.87103,0.0549
55693.8392449999,14.81566,0.0548
55693.843721,14.72713,0.0572
55693.8503120001,14.77866,0.05855
55693.8569729999,14.78599,0.05711
55693.8635900002,14.73073,0.05683
55693.8702219999,14.76288,0.05591
55693.8773119999,14.7543685631704,0.04805
55693.8870919999,14.749588328358,0.04981
55693.8946750001,14.7795598006023,0.05036
55693.9022300001,14.7845300447483,0.05131
55693.9097759998,14.7102663968048,0.05214
55693.9195400001,14.7902703267197,0.0505
55700.7175429999,14.79521,0.03925
55700.7262729998,14.74292,0.03963
55700.7388419998,14.77935,0.04716
55700.7600480001,14.77659,0.05632
55700.7739909999,14.73123,0.05897
55700.787918,14.76978,0.05843
55700.802776,14.84993,0.05831
55700.8123039999,14.76933,0.05873
55700.8264489998,14.79041,0.0626
55700.8405220001,14.79331,0.05912
55700.8546119998,14.78446,0.06077
55700.8757389998,14.8031809609097,0.05458
55700.8898570002,14.8311823363799,0.05521
55700.9016920002,14.8682341564217,0.05109
55700.9114370002,14.7862101272765,0.05219
55700.9212489999,14.787820206366,0.05274
55700.9300460001,14.7901403203336,0.05196
55700.9389570002,14.7845100437658,0.05317
55700.9479,14.8082212084943,0.05341
55700.9568059999,14.785730103697,0.05331
55700.9612870002,14.8048010404905,0.05356
55700.9657720001,14.8551835153544,0.05432
55700.9702730002,14.8021709112945,0.05662
55700.9747629999,14.7952705723394,0.05474
55700.9792530001,14.794170518303,0.05556
55700.9837520002,14.8220018854222,0.05632
55701.924166,14.7615889178452,0.04569
55701.9441729998,14.7900603164037,0.05702
55707.7780800001,14.78913,0.03673
55708.7158920001,14.81831,0.04381
55708.7224719999,14.82942,0.05141
55708.7342960001,14.7869,0.04327
55708.7460850002,14.86536,0.05154
55708.760055,14.79315,0.0355
55713.7151580001,14.7593,0.03983
55713.7217219998,14.81076,0.03806
55713.7334770002,14.78425,0.03376
55713.7474070001,14.78289,0.03733
55713.762267,14.77509,0.03356
55713.773914,14.79747,0.03287
55713.7902469998,14.8034,0.03228
55713.8064600001,14.75473,0.0326
55713.8231060002,14.7805098472701,0.02959
55713.8489179998,14.758448763596,0.02811
55713.8629910001,14.787150173453,0.02968
55713.877196,14.7967506450428,0.02922
55713.8913270002,14.7507283843592,0.02952
55713.9031659998,14.7464081721438,0.02886
55713.9173610001,14.8099712944612,0.02886
55713.9313420001,14.8088812409161,0.02912
55713.9453889998,14.75823875328,0.02975
55713.9594629998,14.7754495987029,0.03001
55713.973493,14.7895602918417,0.03044
55713.9896189999,14.7567386795941,0.03052
55714.7122860001,14.77083,0.03609
55714.7188559999,14.78032,0.03607
55714.73061,14.77553,0.03524
55714.7446209998,14.78497,0.03485
55714.7595009999,14.77911,0.03549
55714.7711189999,14.84431,0.0346
55714.7874540002,14.80065,0.03454
55714.8036830002,14.71812,0.03395
55714.820415,14.7470082016182,0.03023
55714.8463619999,14.7675192091501,0.02971
55714.8604740002,14.8101913052685,0.02904
55714.8745920002,14.8406928035485,0.02931
55714.8887240002,14.7725594567348,0.02799
55714.9006230002,14.7941205158468,0.02842
55714.9147800002,14.7779797229865,0.02881
55714.9288630001,14.798930752133,0.02793
55714.9429239999,14.7662691477452,0.02809
55714.9569279999,14.805491074386,0.02916
55714.9709549998,14.8210518387544,0.02899
55714.9870890002,14.7883402319105,0.03003
55715.7196860001,14.85507,0.03813
55715.7335760002,14.8725,0.0423
55715.7475310001,14.86775,0.03798
55715.7591329999,14.87287,0.03475
55715.7754520001,14.80592,0.03771
55715.7939340002,14.81206,0.03871
55715.8354839999,14.8281821890081,0.03821
55715.8495390001,14.8046310321394,0.02946
55715.8657940002,14.8218318770711,0.03169
55715.8799379999,14.7878802093135,0.02918
55715.894138,14.8469231095907,0.02912
55716.7126059998,14.81686,0.03858
55716.7191980002,14.76223,0.03885
55716.7331699999,14.77146,0.038
55716.7471210002,14.78678,0.03824
55716.7587979999,14.78138,0.0389
55716.7751330002,14.80202,0.0362
55716.7913449998,14.80821,0.03719
55716.8076340002,14.7753,0.03552
55716.8330179998,14.7729094739281,0.02998
55716.8470529998,14.7848600609592,0.03039
55716.861213,14.757778730683,0.03042
55716.8753900002,14.7791797819352,0.03206
55716.8895549998,14.7325774927598,0.03168
55716.9014579998,14.8174616623995,0.03145
55716.9177819998,14.8119113897617,0.03196
55716.9318249999,14.7799498197607,0.03249
55716.9458770002,14.7298473586515,0.03207
55716.9599740002,14.727487242719,0.03324
55716.9740800001,14.8298222695714,0.03491
55717.7122539999,14.80904,0.04268
55717.718837,14.77046,0.04162
55717.730709,14.75197,0.04068
55717.7425330002,14.75398,0.03827
55717.757431,14.71737,0.03808
55717.7669839999,14.75914,0.03636
55717.781095,14.77472,0.03617
55717.797305,14.77773,0.03777
55717.814024,14.7822299317632,0.03412
55717.8398230001,14.7975406838507,0.03125
55717.8538310002,14.8005308307313,0.03235
55717.8679499999,14.8105213214794,0.03098
55718.7133820001,14.83679,0.0462
55718.7199420002,14.74646,0.04555
55718.7287249998,14.87755,0.04333
55718.7375690001,14.79817,0.04334
55718.7495900001,14.78935,0.0433
55718.7563260002,14.85272,0.04254
55718.7682079999,14.82551,0.04081
55718.7800150001,14.85004,0.04224
55718.8918519998,14.8400527721092,0.03327
55718.9059560001,14.8689441912997,0.03354
55718.9199780002,14.8506732938054,0.03259
55718.9340240001,14.7988307472206,0.03267
55718.9480480002,14.8400327711267,0.03229
55718.9621009999,14.8376326532293,0.03377
55718.9782139999,14.8701042482835,0.03318
55729.7143120002,14.77288,0.03966
55729.7210400002,14.77167,0.03901
55729.7375630001,14.74403,0.04784
55729.7563880002,14.85247,0.05258
55729.7729409998,14.75679,0.05656
55729.7987099998,14.8477031479073,0.04875
55729.8129619998,14.7677492204486,0.05122
55729.8273229999,14.8364125932981,0.05105
55730.7169260001,14.72408,0.03845
55730.7236799998,14.78558,0.03962
55730.7402900001,14.79957,0.03733
55730.7568160002,14.77949,0.03635
55730.7733169999,14.80785,0.03918
55730.7991050002,14.7761796345634,0.04013
55730.813476,14.792580440196,0.04024
55730.8279980002,14.8029309486287,0.04306
55730.8423700002,14.8274421526564,0.04086
55730.8545400002,14.7756296075453,0.04426
55730.8689100002,14.7638090269003,0.04498
55730.8809679998,14.7822699337282,0.04467
55730.8908850001,14.7657391217095,0.0441
55730.9009540002,14.7662691477452,0.04365
55730.909978,14.7427979948064,0.0451
55730.9190409998,14.743238016421,0.04779
55730.9281060002,14.7117864714732,0.04872
55730.9372089999,14.7915403891071,0.04789
55732.7142360001,14.81594,0.03381
55732.720859,14.74661,0.03244
55732.7373040002,14.76051,0.03167
55732.7536399998,14.78416,0.03271
55732.7699259999,14.74952,0.03347
55732.7954259999,14.7551586019783,0.02843
55732.8095140001,14.7487282861114,0.02779
55732.8236600002,14.7809098669196,0.02831
55732.837818,14.7722494415063,0.02711
55732.8497259999,14.7600388417031,0.02904
55732.8639219999,14.7511684059738,0.03201
55732.8779719998,14.7695093069068,0.03291
55732.8920319998,14.7561786520847,0.0345
55732.9060650002,14.8491132171721,0.03645
55732.9201219999,14.7476382325663,0.03724
55732.9341660002,14.8109013401465,0.03664
55733.7102930001,14.76577,0.03688
55733.716887,14.73395,0.03593
55733.7331320001,14.7543,0.03382
55733.7493289998,14.80529,0.03363
55733.8594320002,14.7744795510527,0.02895
55733.875672,14.8100812998649,0.02672
55733.8897480001,14.798430727571,0.0281
55733.903798,14.7435680326319,0.03086
55733.9178309999,14.7852000776613,0.0346
55733.9318849999,14.7484582728479,0.03617
55734.8056339999,14.7771896841786,0.02762
55734.8197479998,14.8704142635119,0.02912
55734.8338310001,14.8331524331541,0.02786
55738.7169829998,14.75808,0.03503
55738.7334599998,14.80316,0.03711
55738.7498440002,14.76412,0.02966
55738.775469,14.7741895368068,0.02571
55738.7896110001,14.7892202751395,0.02823
55738.803878,14.7583687596661,0.02805
55738.8180789999,14.770649362908,0.02777
55738.8323039999,14.8162116009946,0.02648
55738.8442009999,14.7366876946592,0.02678
55738.8604990002,14.7833699877645,0.02638
55738.8746099998,14.7663391511839,0.02515
55738.8887049998,14.774199537298,0.02612
55738.902789,14.7851500752051,0.02697
55738.9168719999,14.769059284801,0.02778
55739.711108,14.78526,0.03491
55739.7177149998,14.79133,0.03503
55739.7339320001,14.74724,0.03463
55739.7502049999,14.74777,0.03361
55739.7756369999,14.7853200835562,0.0279
55739.7897580001,14.8001708130466,0.02614
55739.8039620002,14.7652090956738,0.02711
55739.8181619998,14.7813198870604,0.02596
55739.8301189998,14.7564486653482,0.02767
55739.844298,14.7604488618439,0.02886
55739.8583439998,14.7435580321406,0.02817
55739.872405,14.7541485523631,0.02761
55739.8864770001,14.7490683028135,0.02971
55739.9005129999,14.7649690838841,0.0294
55739.9145860001,14.7635390136369,0.02964
55742.7978659999,14.7611788977044,0.02632
55742.812006,14.7502083588148,0.02724
55742.8238559999,14.7824799440442,0.02648
55742.8379759998,14.7399178533295,0.0263
55742.8520240001,14.7260371714893,0.02639
55742.8660880001,14.7475382276539,0.02654
55742.8801469998,14.7909903620889,0.02684
55743.7182490001,14.77878,0.03108
55743.7269850001,14.80063,0.02973
55743.7436239999,14.7848400599767,0.02675
55743.769415,14.77001933196,0.02618
55743.7834529998,14.8141214983256,0.02685
55743.7975579999,14.8471931228541,0.02634
55743.8116870001,14.7989007506592,0.02647
55743.8236070001,14.8040910056125,0.02603
55743.8377660001,14.853703442651,0.02629
55743.851785,14.8180916933476,0.02575
55743.8657809999,14.7641890455674,0.02626
55743.8798429999,14.7670291850794,0.0265
55743.8939140001,14.779129779479,0.02577
55743.9101089998,14.8007008390823,0.025
55759.735996,14.7508483902541,0.03136
55759.7505390002,14.8355825525252,0.03061
55760.7689880002,14.8953954906279,0.03056
55760.781072,14.8115613725683,0.03234
55760.7976480001,14.8457530521157,0.02988
55760.8118960001,14.8100212969174,0.03908
55760.8263559998,14.8195917670335,0.0418
55760.8406420001,14.8420328693746,0.04437
55761.732202,14.8587136887619,0.03167
55761.7465349999,14.7902303247547,0.03182
55761.760952,14.7397778464521,0.03157
55761.7729219999,14.7851600756964,0.03034
55761.7872890001,14.7733894975076,0.0303
55761.8014619998,14.7814998959028,0.03191
55761.8157449998,14.7476082310926,0.03125
55761.8299139999,14.8147615297649,0.0316
55761.8440879998,14.7694493039593,0.03558
55761.86044,14.7727594665596,0.04053
55762.7363419998,14.76057886823,0.03169
55762.7506650002,14.7326474961985,0.03165
55762.7649539998,14.7949105546547,0.03206
55762.7770719999,14.7585087665435,0.03077
55762.793509,14.803400971717,0.02982
55762.807664,14.8013708719954,0.03108
55762.8218069999,14.7505483755169,0.02993
55762.8359810002,14.7663891536401,0.03052
55762.8501129998,14.7787997632681,0.02955
55763.7328229998,14.8100712993736,0.03131
55763.7471179999,14.8547634947223,0.03043
55763.7613479998,14.8155815700465,0.03103
55763.7734810002,14.8439829651663,0.03026
55763.789903,14.8175716678031,0.03008
55763.8040649998,14.8642439604172,0.03064
55763.8183109998,14.8923853427648,0.02889
55763.8324739998,14.8155315675903,0.02894
55763.8466579998,14.8434329381481,0.02978
55764.7364889998,14.7562086535584,0.02856
55764.7507730001,14.7888802584374,0.03021
55764.7628830001,14.817981687944,0.02956
55764.7772280001,14.817481663382,0.0283
55764.791495,14.760368857914,0.02919
55764.8057479998,14.7708593732241,0.02853
55764.8198739998,14.7544185656266,0.02807
55764.8340739999,14.7932604736002,0.02756
55764.850391,14.778959771128,0.02863
55771.735566,14.7978006966229,0.02928
55771.7473499999,14.8432929312708,0.03025
55771.7614079998,14.7468281927759,0.03088
55771.7753940001,14.7723294454363,0.03089
55771.7893210002,14.7522884609926,0.02943
55771.8032669998,14.8034109722082,0.03108
55771.8172109998,14.7840900231338,0.03162
55771.833236,14.7989607536067,0.03234
55772.7374510001,14.8290222302722,0.03237
55772.7515409999,14.798470729536,0.03163
55772.7677460001,14.7955105841291,0.03282
55772.7817589999,14.7296173473529,0.03277
55772.7957270001,14.7801798310592,0.0311
55772.8096850002,14.7615189144065,0.0341
55772.8236230002,14.8540734608268,0.03366
55773.7370839999,14.8403527868464,0.03105
55773.748873,14.7898903080526,0.03013
55773.7649940001,14.8427929067088,0.03074
55773.7789380001,14.8574436263745,0.03239
55773.7928490001,14.8154415631692,0.03414
55773.806785,14.8023209186631,0.03138
55773.8207399999,14.8273621487265,0.03199
55774.732022,14.7719994292254,0.03168
55774.7437720001,14.7735395048762,0.03021
55774.7576339999,14.7172867416548,0.03068
55774.7715619998,14.8497332476289,0.03136
55774.7854940002,14.7517384339744,0.03208
55774.79941,14.820281800929,0.03072
55774.8133299998,14.7233970418021,0.03089
55782.7344510001,14.7895902933154,0.05128
55782.7388869999,14.7348376037799,0.05136
55782.7432980002,14.8272121413579,0.05157
55782.747709,14.8213718544741,0.05265
55782.7521210001,14.8239319802314,0.05371
55782.7565239999,14.7914403841947,0.05296
55782.7609660002,14.8612438130454,0.05433
55782.7653760002,14.8347525117524,0.05367
55782.7697990001,14.7351476190083,0.05447
55782.774212,14.8234619571431,0.05521
55782.7786249998,14.7587887802982,0.05395
55782.7830389999,14.7817299072013,0.05352
55782.7874679998,14.7541485523631,0.05317
55782.794431,14.8783746545385,0.05479
55783.734683,14.8320323781353,0.06334
55783.7413869998,14.7552886083644,0.05258
55783.748129,14.7949105546547,0.0543
55783.7548210002,14.7730594812967,0.05445
55783.7682059999,14.8356125539989,0.05691
55783.7749399999,14.7117164680345,0.05694
55783.7816579999,14.7998807988007,0.05752
55783.7883489998,14.8368626154039,0.05816
55784.7344539999,14.8083412143892,0.05478
55784.744314,14.8182116992425,0.05441
55784.754129,14.8476031429949,0.05494
55784.7630179999,14.7312774288987,0.05789
55784.7719780002,14.7985107315009,0.06355
55786.7402670002,14.7682192435369,0.0598
55786.7545369999,14.8364225937893,0.06224
55786.7686859998,14.750928394184,0.06228
55787.7391320001,14.8034409736819,0.05064
55787.7530589998,14.7025260165855,0.05367
55787.7669680002,14.7867101518385,0.05627
55787.7809449998,14.825502057356,0.05723
55789.7403310002,14.863063902451,0.0328
55789.754183,14.7947205453212,0.03138
55789.7680620002,14.7764596483181,0.03122
55789.7840280002,14.7366476926942,0.03519
55790.7435989999,14.7536685287836,0.02998
55790.7578309998,14.8117913838668,0.02873
55790.7719620001,14.8037909908753,0.02903
55793.7423470002,14.7049361349742,0.03429
55793.7565009999,14.7507383848505,0.03523
55793.7728519999,14.7286072977378,0.03531
55930.0835970002,14.76773,0.03944
55932.0766440001,14.80254,0.03737
55933.0758389998,14.7476,0.04163
55934.0768149998,14.7458,0.06985
55934.0866319998,14.84998,0.06579
55938.0531319999,14.75149,0.06812
55938.0601619999,14.82029,0.06678
55938.0646569999,14.88848,0.06528
55938.0691550002,14.71353,0.06437
55938.0736250002,14.75995,0.06414
55938.0781060001,14.84882,0.06301
55938.0825820002,14.80234,0.06435
55939.0512580001,14.79712,0.06383
55939.0560409999,14.77507,0.06286
55939.058245,14.74614,0.06261
55939.0604440002,14.74058,0.06174
55939.0626500002,14.84859,0.06478
55939.064853,14.79813,0.06355
55939.0670500002,14.73327,0.06166
55939.0692400001,14.74535,0.06165
55939.0714400001,14.77239,0.06247
55939.0736170001,14.77769,0.06099
55939.0758199999,14.7999,0.06154
55939.0780250002,14.74994,0.06067
55939.08024,14.79273,0.06156
55939.082442,14.78798,0.06014
55939.0846350002,14.72324,0.05882
55952.0254270001,14.76135,0.03335
55952.0351300002,14.78757,0.03339
55952.0449270001,14.77052,0.03267
55952.05473,14.69436,0.03351
55952.064452,14.74137,0.03446
55952.074151,14.77445,0.03279
55952.0838549999,14.77867,0.0317
55952.093659,14.81504,0.0322
55953.0205529998,14.76008,0.0384
55953.0302539999,14.81658,0.03961
55953.0399750001,14.77024,0.0372
55953.0497130002,14.8094,0.03953
55953.0594330002,14.77482,0.03627
55953.0693379999,14.79463,0.03606
55953.0790570001,14.84443,0.03568
55953.08879,14.81349,0.036
55954.019994,14.77386,0.03615
55954.0298239999,14.85582,0.03694
55954.0396130001,14.79129,0.03567
55954.0494249999,14.7974,0.03536
55954.0592140001,14.82344,0.03543
55954.069011,14.87838,0.03501
55954.0788099999,14.80077,0.03418
55954.0886039999,14.82338,0.03517
55954.1006470001,14.82718,0.03494
55955.014651,14.68757,0.03311
55955.02446,14.8051,0.03246
55955.0343169998,14.72014,0.03221
55955.044148,14.75661,0.03301
55955.0539770001,14.74682,0.03358
55955.0637810002,14.76841,0.03398
55955.0735940002,14.74191,0.0332
55955.0833760002,14.77755,0.03195
55955.095303,14.7325,0.03166
55957.0210179999,14.80398,0.03538
